DATE-YMD,Temperature,Salinity,Oxygen,Turbidity,AirTemp
11/4/2003,21.9167,30.4917,5.7896,41.1667,23.7896
11/5/2003,22.6688,29.3396,5.6479,48.4792,24.7083
11/6/2003,23.3063,29.4833,5.5667,38.0208,24.7583
11/7/2003,23.6625,29.5,5.5375,40.0208,23.3187
11/8/2003,23.2583,29.6458,5.5271,41.6458,19.5583
11/9/2003,20.9604,29.1458,6.0583,73.1875,12.5062
11/10/2003,19.1542,29.0333,6.6688,92.1667,13.1042
11/11/2003,18.9783,28.1435,6.7913,84.9565,15.9435
11/12/2003,19.5229,27.5042,6.8271,40.6875,17.1214
11/13/2003,19.6625,26.7562,6.9312,16.1042,                    
11/14/2003,18.4208,25.9792,7.2354,17.5208,11.3414
11/15/2003,18.0583,26.55,7.2771,44.8542,11.5729
11/16/2003,18.2787,27.2872,7.2213,198.0213,16.2787
11/17/2003,18.8524,26.9405,7.1833,199.6905,18.2286
11/18/2003,19.4271,27.6542,7.2104,60.5208,21.0833
11/19/2003,19.6826,27.3804,6.7783,78.4565,19.1761
11/20/2003,18.725,28.3104,6.8312,48.0417,14.1167
11/21/2003,18.25,29.7458,6.6583,37.7083,14.0229
11/22/2003,18.2062,30.675,6.5521,40.7917,14.4938
11/23/2003,18.3708,30.8208,6.5542,41.1458,15.6104
11/24/2003,18.9625,31.7083,6.5146,38.5625,18.2
11/25/2003,18.3375,31.5,6.7458,35.5625,8.2619
11/26/2003,17.9562,31.4667,6.825,34.7708,                    
11/27/2003,18.4042,31.7187,6.7417,34.6458,                    
11/28/2003,18.6979,31.6646,6.6,27.5,                    
11/29/2003,16.3875,29.0354,7.2708,21.7083,                    
11/30/2003,15.0792,28.9188,7.6125,49.9375,                    
12/1/2003,14.4646,28.8187,7.7875,12.4375,                    
12/2/2003,13.9813,29.025,8.0062,9.5417,                    
12/3/2003,13.375,29.6021,8.125,9.9583,                    
12/4/2003,12.6854,31.3333,8.1854,20.0833,                    
12/5/2003,12.4809,30.934,7.9957,24.6809,8.456
12/6/2003,11.9167,29.8354,8.2354,18.2292,7.1833
12/7/2003,11.5687,30.6833,8.3521,18.5417,5.0521
12/8/2003,11.5604,31.2167,8.3854,17.1042,5.9979
12/9/2003,11.8354,31.5896,8.3896,16.0833,9.2625
12/10/2003,12.6271,31.1833,8.1896,21.5625,15.0375
12/11/2003,11.9521,28.5729,8.5396,29.2292,6.9625
12/12/2003,11.7667,29.3229,8.7625,21.875,8.0667
12/13/2003,12.0021,30.4292,8.7979,25.5625,10.7042
12/14/2003,11.8542,30.6875,8.5042,37.2708,6.8438
12/15/2003,11.2896,29.5625,8.7229,32.6042,6.4771
12/16/2003,11.4292,29.8875,8.8604,50.2292,9.6313
12/17/2003,11.5896,29.2,8.8125,30.7708,10.3313
12/18/2003,10.4833,27.6208,9.1896,42.3333,7.7812
12/19/2003,9.9,27.8872,9.1723,34.0426,7.6479
12/20/2003,8.9979,26.9688,9.2437,28.7708,2.6521
12/21/2003,8.4813,27.1271,9.2687,26.625,2.0438
12/22/2003,8.7729,27.4229,9.2229,25.7292,6.4042
12/23/2003,9.7917,27.6146,9.0896,27.3333,5.055
12/24/2003,10.9667,26.45,8.8979,26.2292,                    
12/25/2003,10.6333,27.8146,8.7958,22.6667,                    
12/26/2003,10.3229,29.4313,8.8354,20.0208,8.0963
12/27/2003,10.3188,29.4563,8.9604,19.4792,6.0042
12/28/2003,10.4167,28.875,9.0687,16.5833,7.6437
12/29/2003,10.4979,28.225,9.0708,14.6458,10.8063
12/30/2003,10.9458,27.5021,9.0125,11.75,14.5167
12/31/2003,10.7938,27.2,9.1021,11.8333,8.8562
1/1/2004,10.6896,26.9604,9.1833,10.875,7.3125
1/2/2004,10.6312,26.8042,9.1625,10.3542,9.5354
1/3/2004,11.0229,26.7729,9.0979,10.0833,14.6208
1/4/2004,11.7021,26.6854,9.0479,10.0417,17.5042
1/5/2004,12.4562,26.3729,8.9021,11.9167,18.3021
1/6/2004,12.7646,26.15,8.7292,14.3542,11.1437
1/7/2004,11.3792,26.6333,8.8104,15.2708,2.475
1/8/2004,10.5333,26.9542,8.9208,14.125,4.1542
1/9/2004,10.4021,27.0667,8.7792,15,5.4708
1/10/2004,9.9396,27.1042,8.9062,18.6042,3.3229
1/11/2004,9.2625,27.2875,9.1354,22.125,0.8187
1/12/2004,9.0521,26.7542,9.3625,16.2917,7.6146
1/13/2004,9.2542,26.2938,9.5125,13.8125,9.9021
1/14/2004,9.5896,26.5625,9.5021,11.6875,9.4187
1/15/2004,10.0729,26.275,9.475,11.1875,12.9125
1/16/2004,9.8542,26.8042,9.3292,10.8125,6.7792
1/17/2004,9.7167,27.1583,9.1479,14.3333,9.8208
1/18/2004,10.675,27.5083,8.7958,20.4167,17.2313
1/19/2004,10.9271,28.9917,8.7792,20.3125,9.9271
1/20/2004,9.9854,31.2563,8.9729,22.0625,1.9385
1/21/2004,9.5979,30.9625,9.0979,25.2917,                    
1/22/2004,9.7687,31.0917,9.1021,18.5417,                    
1/23/2004,9.6438,30.9208,9.2,14.8333,8.3963
1/24/2004,9.6125,30.6917,9.3521,12.6667,11.5708
1/25/2004,10.0208,31.25,9.3167,19.5208,7.5146
1/26/2004,9.6083,31.3604,9.1687,31.5,3.6062
1/27/2004,9.0833,30.4042,9.2542,21.9167,3.6979
1/28/2004,8.3604,29.325,9.5833,12.0625,2.8542
1/29/2004,8.1729,29.5333,9.8104,7.7292,4.3792
1/30/2004,8.1917,29.2812,9.975,5.9167,8.35
1/31/2004,8.2979,29.3771,10.0812,5.3542,6.6583
2/1/2004,8.1646,30.8792,9.8563,7.9167,5.5333
2/2/2004,7.9104,31.5729,9.8646,18.8333,9.6417
2/3/2004,8.8292,29.6812,9.7458,18.4167,10.2562
2/4/2004,8.8625,29.2813,9.7562,21.2292,7.0146
2/5/2004,9.2812,30.0146,9.6979,39.875,11.8333
2/6/2004,10.4792,29.6646,9.4521,55.8542,17.4229
2/7/2004,11.4125,27.7625,9.3563,33.3958,10.9313
2/8/2004,10.3521,28.0333,9.5958,28.625,4.5
2/9/2004,9.7229,28.7375,9.6687,34.5625,8.275
2/10/2004,9.8542,28.5771,9.6021,34.4792,10.2583
2/11/2004,10.1292,28,9.6479,25.2292,11.2583
2/12/2004,9.9604,28.15,9.5354,23.5208,7.225
2/13/2004,10.0083,27.8625,9.5667,31.3542,8.3167
2/14/2004,10.0729,27.8125,9.4083,52.8958,7.8187
2/15/2004,10.0937,28.4583,9.2021,38.1875,10.8292
2/16/2004,9.725,27.8167,9.3271,46.2083,5.8854
2/17/2004,9.0813,28.2396,9.2292,53.3333,3.4562
2/18/2004,8.5792,26.8937,9.225,60.2083,6.4375
2/19/2004,9.0979,26.9375,9.3062,48.1875,8.875
2/20/2004,9.9146,26.4187,9.2958,44.7292,10.8438
2/21/2004,11.0063,25.0833,9.1583,47.1042,16.9333
2/22/2004,11.425,25.3625,9.0958,42.4167,10.6833
2/23/2004,11.5083,25.7375,8.9958,34.8542,11.9667
2/24/2004,11.7354,26.0167,8.7417,31.4167,11.9125
2/25/2004,11.3812,26.6354,8.6042,31.2083,8.3938
2/26/2004,9.7917,26.8958,8.825,47.3958,4.3979
2/27/2004,9.0479,25.1833,8.9729,22.7708,3.1958
2/28/2004,8.8521,26.6,9.1729,21.5417,6.7708
2/29/2004,9.2723,26.5404,9.3,16.8511,9.5277
3/1/2004,9.9062,27.2125,9.0646,12.3333,15.3125
3/2/2004,11.1417,24.8646,9.2875,10.2292,16.6458
3/3/2004,12.1771,24.0979,9.2729,13.6458,17.3521
3/4/2004,12.8979,24.4375,9.1167,21.1667,17.7229
3/5/2004,13.8146,24.8146,8.7771,31.6042,19.9417
3/6/2004,14.7833,23.4125,8.3938,42.1667,18.6063
3/7/2004,14.7271,23.8292,8.1063,50.1458,19.2604
3/8/2004,14.2333,23.9771,8.1,54.3958,13.125
3/9/2004,13.1104,25.6458,8.1708,40.0417,9.1292
3/10/2004,12.6771,26.5271,8.225,44.2917,9.3792
3/11/2004,12.6625,26.4688,8.3167,37.1458,8.8042
3/12/2004,13.1687,25.1271,8.3521,33.25,14.8646
3/13/2004,13.3688,25.3875,8.3667,25,11.6583
3/14/2004,13.6396,26.8292,8.2646,25.5417,15.1396
3/15/2004,14.6812,26.5333,8.0354,24.25,18.6437
3/16/2004,15.3417,27.2875,7.7833,24.7292,18.5438
3/17/2004,15.3938,27.0188,7.7687,29.7292,15.7604
3/18/2004,15.2937,27.2937,7.7187,35.0208,15.6042
3/19/2004,16.0792,26.2458,7.6125,36.9167,20.4521
3/20/2004,16.6688,28.6792,7.55,61.2708,17.9521
3/21/2004,17.1896,28.3792,7.2792,43.1458,19.5583
3/22/2004,16.1812,27.7979,7.5604,39.0625,8.8896
3/23/2004,15.0146,28.0792,7.7125,38.1042,7.7917
3/24/2004,14.8292,27.6938,7.8458,31.4375,11.8083
3/25/2004,15.325,27.4208,7.8646,32.8958,16.2187
3/26/2004,16.0854,27.0938,7.8833,14.7083,18.0562
3/27/2004,16.8812,27.1438,7.9021,10.5,17.8479
3/28/2004,17.55,26.7208,7.9,9.2917,18.75
3/29/2004,17.0979,28.4458,7.6854,13.0208,14.2458
3/30/2004,16.8021,28.6792,7.4938,25.0625,13.6854
3/31/2004,17.0125,29.1979,7.3604,38.2292,15.3708
4/1/2004,16.6,28.2667,7.5875,13.1667,12.025
4/2/2004,16.1104,28.0729,7.6792,19.7708,12.825
4/3/2004,15.925,29.0104,7.5187,23.625,14.1
4/4/2004,16.1938,29.125,7.4229,28.4792,16.8063
4/5/2004,16.2,30.3646,7.3292,34.9167,12.7417
4/6/2004,16.3521,30.8729,7.275,38.5,13.3625
4/7/2004,16.9417,30.7792,7.0771,42.1667,17.7958
4/8/2004,17.575,29.9688,6.8479,36.6042,18.2125
4/9/2004,18.2708,30.5146,6.7542,32.4583,18.9479
4/10/2004,18.8812,30.6667,6.7104,25.6042,19.3042
4/11/2004,19.8563,30.2875,6.5167,20.6875,21.3021
4/12/2004,20.3521,29.6083,6.5438,24.6042,21.2708
4/13/2004,20.5064,28.7106,6.3362,49.3191,19.8723
4/14/2004,18.9104,26.9625,6.8833,27.8333,11.6521
4/15/2004,17.8562,28.4875,7.2,28.125,14.3313
4/16/2004,18.0875,29.3771,7.0792,29.3333,16.9937
4/17/2004,18.7708,28.7708,6.8958,31.4375,18.3604
4/18/2004,19.5583,28.0667,6.5742,34.9583,19.1333
4/19/2004,20.3042,27.3146,                    ,32.5625,19.6562
4/20/2004,20.7604,26.6021,                    ,23.7708,21.4021
4/21/2004,21.1104,26.6021,                    ,24.125,21.5146
4/22/2004,21.6708,27.0854,                    ,20.0208,22.2729
4/23/2004,22.4667,27.2875,                    ,16.1875,22.6875
4/24/2004,23.1292,27.6542,                    ,14,23.0229
4/25/2004,23.5208,27.8521,                    ,12.7708,22.525
4/26/2004,23.6229,28.1479,                    ,11.9167,23.2167
4/27/2004,23.5771,27.5583,                    ,12.1042,19.25
4/28/2004,22.2729,28.2813,                    ,12.6667,17.3437
4/29/2004,21.4354,28.7938,                    ,16.8125,20.0521
4/30/2004,21.8479,29.1562,                    ,20.5833,21.7937
5/1/2004,22.1604,28.8708,                    ,35.4375,21.1729
5/2/2004,22.3479,27.5979,                    ,55.7292,22.5354
5/3/2004,22.3354,26.5521,                    ,88.9792,20.0542
5/4/2004,21.3,27.9375,                    ,94.4375,15.5833
5/5/2004,21.2229,28.4833,                    ,57,18.8187
5/6/2004,21.9375,28.0437,                    ,93.2917,23.3417
5/7/2004,23.0792,29.05,                    ,55.1875,24.8187
5/8/2004,23.925,30.55,                    ,52.9167,23.7979
5/9/2004,24.3292,29.4896,                    ,39.5625,23.25
5/10/2004,24.4208,30.4417,                    ,53.7083,22.5604
5/11/2004,24.5375,30.5208,                    ,235.4375,23.2833
5/12/2004,24.9813,30.7229,                    ,275.0208,24.2146
5/13/2004,25.5104,30.4333,5.2833,183.4583,24.6625
5/14/2004,25.8917,30.3854,5.4729,25.4375,24.5604
5/15/2004,25.9354,30.2562,5.4833,25.4583,23.4938
5/16/2004,25.9708,30.1417,5.3438,28.2917,23.2688
5/17/2004,26.2063,29.1729,5.3,26.4583,23.9042
5/18/2004,26.5146,27.8104,5.3313,26.5417,23.6896
5/19/2004,26.666,27.1149,5.383,24.234,24.1979
5/20/2004,26.7146,26.8083,5.4271,20.125,25.2771
5/21/2004,26.8687,26.2646,5.6562,16.5208,25.5146
5/22/2004,26.9271,26.4688,5.8313,16.8958,25.95
5/23/2004,26.9792,26.2688,5.8792,29.9583,25.8458
5/24/2004,27.1109,25.8217,5.9304,44.2174,26.9522
5/25/2004,27.3413,25.7217,6.0609,62.8043,27.437
5/26/2004,27.65,26.3182,6.2273,91.8182,28.4886
5/27/2004,27.7,26.0644,6.2467,651.0667,28.1245
5/28/2004,27.6957,25.4745,6.2128,457.4468,28.0319
5/29/2004,27.7804,25.2522,6.0087,522.6087,26.8043
5/30/2004,27.7111,26.9489,5.6133,393.4667,28.4867
5/31/2004,27.7729,25.5292,5.2771,736.25,28.7979
6/1/2004,27.3106,24.0234,5.217,789.2609,26.5681
6/2/2004,27.383,25.7723,5.1489,618.2553,26.3723
6/3/2004,27.7681,30.9043,5.0809,768.8511,27.3787
6/4/2004,27.3833,31.5708,5.1188,1474.1459,25.2229
6/5/2004,27.1521,30.4833,5.3208,1259.0834,26.2729
6/6/2004,27.4917,31.1333,5.2687,1119.0209,26.2167
6/7/2004,27.7667,27.0167,5.5187,1238.5,27.1062
6/8/2004,28.3761,26.6435,5.5587,981.1304,26.6609
6/9/2004,28.5104,28.9646,5.7062,1344.4166,26.7396
6/10/2004,28.6455,29.2318,5.6614,1505.2954,26.4795
6/11/2004,29.1149,28.5425,6.0596,833.8723,27.666
6/12/2004,29.355,28.4625,5.89,479.4,29.0775
6/13/2004,28.6217,29.6522,5.5848,222.3478,26.3652
6/14/2004,28.1978,29.8556,5.0889,205.7556,26.68
6/15/2004,28.1545,31.9955,5.1318,83.2727,26.1409
6/16/2004,28.3646,31.6958,5.2687,20.625,26.0292
6/17/2004,28.2625,32.35,5.2854,20.2708,26.5625
6/18/2004,28.525,31.6208,5.7354,18.9792,28.3083
6/19/2004,28.9277,32.3362,5.8766,21.3404,29.666
6/20/2004,29.3896,32.525,5.7792,23.9167,27.3583
6/21/2004,28.6729,33.0042,5.2104,25.125,25.8375
6/22/2004,28.5896,31.8792,5.1813,27.3125,26.4188
6/23/2004,28.8375,31.8,5.5771,18.3125,26.85
6/24/2004,28.8708,31.3833,5.8458,17.75,27.2688
6/25/2004,29.2021,31.0915,5.9064,59.383,26.7957
6/26/2004,29.1104,30.9542,5.9708,51.8958,27.9021
6/27/2004,29.1563,31.7646,5.6875,27.4792,26.6083
6/28/2004,29.2208,31.3604,5.4979,110.7708,26.5063
6/29/2004,29.25,31.1208,5.175,33.3333,27.675
6/30/2004,29.0208,29.3292,4.7479,32.3333,25.5958
7/1/2004,28.7625,31.1042,4.3875,31.3542,25.5167
7/2/2004,29.0833,32.0604,4.4333,29.0833,26.5375
7/3/2004,29.0417,33.2458,4.5521,28.5625,26.5312
7/4/2004,29.3937,32.7938,4.7854,32.4792,28.1479
7/5/2004,29.9292,33.2729,4.7917,30.25,29.8333
7/6/2004,30.6521,32.8479,4.7667,27.4375,30.2667
7/7/2004,31.0936,33.9362,4.8511,30.6383,29.9979
7/8/2004,30.9067,33.7956,5.04,42.8222,27.9956
7/9/2004,31.0622,33.4489,5.2622,322.5111,28.0422
7/10/2004,31.1255,33.7149,5.2021,796.7872,28.6149
7/11/2004,30.8511,33.2872,4.8255,990.9575,26.6106
7/12/2004,30.45,33.1021,4.6396,416.4792,27.025
7/13/2004,30.4083,32.9083,5.0167,18.2083,29.3104
7/14/2004,30.7,32.0208,5.4625,59.8958,31.1708
7/15/2004,30.4596,31.317,5.6362,17.4043,28.7787
7/16/2004,29.6021,31.3062,5.6812,20.5833,27.6271
7/17/2004,29.4062,31.2542,5.4312,29.2292,26.9146
7/18/2004,28.9687,30.6208,5.0354,31.0417,25.8354
7/19/2004,28.7521,31.4292,4.8083,36.3333,27.0833
7/20/2004,29.2542,29.9667,4.8729,43.2708,27.1521
7/21/2004,29.5854,29.8729,4.9875,202.9792,27.3458
7/22/2004,29.9521,30.2562,5.1042,144.0833,28.3167
7/23/2004,30.0667,29.9521,5.3875,274.8542,28.5146
7/24/2004,30.4042,30.3271,5.3458,152,28.1583
7/25/2004,30.5125,30.0625,5.2208,255.2917,26.8833
7/26/2004,30.6813,30.3833,5.1979,117.4583,27.7729
7/27/2004,30.6851,31.3851,5.3085,63.7234,28.4234
7/28/2004,30.5854,31.8896,5.1542,44.375,28.3854
7/29/2004,29.9833,31.8417,4.7792,90.1042,27.4542
7/30/2004,29.7021,31.0625,4.7021,52.5208,27.975
7/31/2004,29.6021,31.5479,4.6104,60.7083,26.7917
8/1/2004,29.5062,31.725,4.3979,61.4375,26.7375
8/2/2004,29.175,31.2646,4.5375,71.9792,26.9354
8/3/2004,29.1812,32.8917,4.5333,72.1667,27.6917
8/4/2004,29.9875,32.0833,4.6104,134.6875,29.2792
8/5/2004,30.3729,32.9729,4.7167,41.5833,28.6687
8/6/2004,30.0812,33.1896,4.9958,31.25,25.1813
8/7/2004,28.6792,32.2646,5.5042,31.4375,22.4146
8/8/2004,28.1958,31.6708,5.7271,25.5833,23.4396
8/9/2004,28.3,31.8042,5.7854,24.2917,24.2958
8/10/2004,28.3104,31.55,5.7604,37.125,24.5375
8/11/2004,28.2937,31.15,5.6,20.625,24.8375
8/12/2004,28.0489,30.4532,5.5936,39.3191,25.6681
8/13/2004,27.25,27.2875,5.15,48,23.7292
8/14/2004,26.9271,26.9917,5.4125,58.625,25.7125
8/15/2004,27.0979,26.1313,5.3979,74.625,25.1812
8/16/2004,27.325,27.275,5.3167,55.8958,24.6188
8/17/2004,27.7063,27.7521,5.25,117.8958,25.0792
8/18/2004,28.175,28.3375,5.1521,63.5625,26.5937
8/19/2004,28.7458,29.2833,5.1146,374.3125,27.9042
8/20/2004,29.3583,29.1854,5.1062,73.3958,28.2917
8/21/2004,29.3109,29.2848,4.6696,530.0952,27.8478
8/22/2004,29.2289,27.5111,4.5378,0,25.6867
8/23/2004,28.9455,27.45,4.6886,33.4,24.4432
8/24/2004,28.8542,27.5,5.0312,187.2286,26.3958
8/25/2004,28.7652,27.5435,5.2326,325.2046,26.5217
8/26/2004,28.4604,30.875,5.0563,25.5238,25.5375
8/27/2004,28.1875,30.3917,4.9417,34.0833,25.6313
8/28/2004,27.8729,30.3,4.8542,40.1458,25.7708
8/29/2004,26.6875,26.7667,5.1,75.2292,24.6542
8/30/2004,27.0937,26.8333,5.0271,60.4583,25.5792
8/31/2004,28.0271,27.8229,4.8813,54.5,26.2729
9/1/2004,28.3792,28.1333,4.7125,45.6667,25.7854
9/2/2004,28.4255,28.617,4.8064,41.4043,25.3766
9/3/2004,28.2604,28.7354,5.0396,45.2083,24.9
9/4/2004,28.3489,29.2617,5.3085,68.8723,26.0468
9/5/2004,28.0021,29.8875,5.4792,36.7917,25.8396
9/6/2004,27.0562,28.2917,5.5938,50.8125,25.3854
9/7/2004,26.7854,25.725,5.7458,80.3958,27.3667
9/8/2004,27.1,24.95,5.8875,42.2083,27.5104
9/9/2004,27.5255,25.3957,5.7106,20.3191,26.4255
9/10/2004,27.6563,26.1354,5.3917,20.7083,25.1063
9/11/2004,27.2458,27.0479,5.1521,29.4375,24.2875
9/12/2004,26.7167,27.3875,5.0812,104.75,24.1354
9/13/2004,26.15,25.1562,5.125,163.8333,22.1687
9/14/2004,25.6292,27.4271,5.0792,1652.7709,23.5333
9/15/2004,25.4417,27.3271,5.0833,1186.5,23.8354
9/16/2004,26.0687,27.1667,5.1271,629.3958,27.0146
9/17/2004,26.9042,26.7625,5.4583,410.5,27.4958
9/18/2004,26.9438,26.4396,5.6708,401.9583,24.3396
9/19/2004,26.475,27.4292,5.7083,275.7083,20.6313
9/20/2004,24.4813,27.9812,6,1132.2291,19.375
9/21/2004,23.7333,27.7042,6.2458,2263.5833,20.7958
9/22/2004,23.8375,27.4354,6.225,2121.9167,22.1604
9/23/2004,24.0542,27.1444,6.0667,753.875,22.2667
9/24/2004,24.0458,                    ,                    ,76.7917,22.6604
9/25/2004,23.9125,                    ,                    ,52.125,23.7417
9/26/2004,23.9312,                    ,                    ,94.6875,23.9458
9/27/2004,24.5875,                    ,                    ,285.6042,26.4083
9/28/2004,25.1479,                    ,                    ,705.7292,26.3313
9/29/2004,25.4708,                    ,                    ,172.1667,24.6271
9/30/2004,25.8458,                    ,                    ,946.8958,24.7812
10/1/2004,26.3104,                    ,                    ,1810.4375,24.4854
10/2/2004,26.8292,                    ,                    ,1640.7291,25.0938
10/3/2004,27.4104,                    ,                    ,1678.3125,25.1958
10/4/2004,27.6292,                    ,                    ,1742.625,23.8375
10/5/2004,27.3042,                    ,                    ,1587.2916,21.6854
10/6/2004,26.7396,                    ,                    ,682.0833,21.5271
10/7/2004,25.6604,                    ,                    ,758.125,19.2854
10/8/2004,24.2896,                    ,                    ,1164.2916,19.125
10/9/2004,23.8729,                    ,                    ,1581.125,22.1167
10/10/2004,23.8292,                    ,                    ,1415.0416,22.2104
10/11/2004,23.6979,                    ,                    ,1325.25,21.9958
10/12/2004,23.8188,                    ,                    ,1082.7709,23.375
10/13/2004,24.1667,                    ,                    ,1082.1666,23.7
10/14/2004,23.2104,                    ,                    ,1677.2709,19.125
10/15/2004,22.4167,                    ,                    ,1423.9584,17.4375
10/16/2004,21.2938,                    ,                    ,1340.3125,17.0208
10/17/2004,21.7896,                    ,                    ,1605.0416,19.5417
10/18/2004,22.5833,                    ,                    ,1523.8125,21.7375
10/19/2004,23.3437,                    ,                    ,1111.4375,23.2417
10/20/2004,23.9042,                    ,                    ,1054.8334,22.5146
10/21/2004,23.3468,                    ,                    ,671.3405,19.034
10/22/2004,22.4271,                    ,                    ,816.8125,18.8104
10/23/2004,21.5375,                    ,                    ,583.4375,15.7188
10/24/2004,21.1146,                    ,                    ,774.5,16.7771
10/25/2004,21.0958,30.6679,5.8429,389.2292,18.7542
10/26/2004,20.7958,30.7021,5.8521,28.7083,16.875
10/27/2004,20.775,30.3083,5.7917,29.4583,18.0208
10/28/2004,20.9708,30.4583,5.65,26.875,19.85
10/29/2004,21.0375,30.1833,5.6833,33.6875,20.3167
10/30/2004,21.7,30.5146,5.6688,24.8333,21.7667
10/31/2004,22.5437,30.2458,5.725,17.4375,23.3188
11/1/2004,23.1313,29.9917,5.8625,12.8333,22.0083
11/2/2004,23.6188,30.0604,5.9792,10.5208,22.7458
11/3/2004,24.0667,29.6417,6.0417,8.6042,23.4604
11/4/2004,24.3062,29.9479,6.1417,9.125,22.3437
11/5/2004,23.5354,30.4,6.1625,8.9583,15.6375
11/6/2004,22.3958,30.5396,6.2188,8.5,13.7188
11/7/2004,21.5958,30.425,6.25,8.0833,15.4458
11/8/2004,20.9771,30.4417,6.3208,9.2083,17.1917
11/9/2004,19.6146,30.7979,6.5375,15,12.2229
11/10/2004,17.875,30.9833,6.7479,29.7708,12.6167
11/11/2004,17.9458,29.5042,6.8125,39.7917,16.5021
11/12/2004,18.6854,30.0458,6.5646,46.6667,19.1833
11/13/2004,18.5812,28.5208,6.4562,39.3125,13.9896
11/14/2004,16.9167,30.0187,7.2646,51.2917,9.5792
11/15/2004,15.7833,31.4583,7.6646,61.9583,9.1354
11/16/2004,15.6646,31.5458,7.7458,42.125,10.5208
11/17/2004,15.8958,31.6104,7.7583,35.5833,11.0875
11/18/2004,16.0625,31.5437,7.7583,36.0833,12.7458
11/19/2004,16.4938,31.4958,7.6979,26.375,15.6813
11/20/2004,17.175,31.5,7.5125,17.9583,19.2729
11/21/2004,17.5104,31.3938,7.3229,15.6458,17.9833
11/22/2004,17.6875,31.4146,7.1125,21.6458,18.1917
11/23/2004,18.0042,31.4229,6.9042,46.9375,19.8375
11/24/2004,18.3062,31.5,6.7438,51.1875,19.8187
11/25/2004,18.3375,30.7083,6.7187,124.375,15.8396
11/26/2004,16.6875,30.9958,7.25,384.3542,7.4354
11/27/2004,15.6396,31.2583,7.4688,148.0625,11.7062
11/28/2004,15.7354,30.5917,7.3771,481.1042,12.5812
11/29/2004,15.5292,30.9083,7.6458,819.8542,11.575
11/30/2004,15.7729,31.2188,7.7896,1281.2084,15.8187
12/1/2004,16.2277,30.6298,7.6489,678.2553,15.9383
12/2/2004,15.8149,30.8681,7.4957,97.8085,10.4229
12/3/2004,15.5583,30.3396,7.3771,9.1458,9.6563
12/4/2004,15.2167,29.7229,7.4354,6.9167,9.9792
12/5/2004,14.9563,29.1896,7.5208,6.2917,10.375
12/6/2004,15.1833,28.9646,7.5375,7.2292,15.6479
12/7/2004,15.7083,28.6771,7.4687,8.8333,19.6812
12/8/2004,16.3646,28.0896,7.3,49.3958,19.175
12/9/2004,16.7583,28.1187,7.0667,17.7708,20.6437
12/10/2004,17.3583,27.5854,6.9479,27.9167,20.325
12/11/2004,16.2021,28.6188,6.85,29,10.8083
12/12/2004,14.5771,29.625,7.1875,24.3125,8.6188
12/13/2004,14.0313,29.3562,7.3542,20.3125,12.6063
12/14/2004,13.3875,29.6958,7.5313,18.6042,4.8479
12/15/2004,12.1687,29.8438,7.6958,18.0417,1.5917
12/16/2004,11.5687,30.1687,7.8208,16.3542,3.9333
12/17/2004,11.7688,30.8812,7.8167,13.4792,9.1792
12/18/2004,11.8792,30.6687,7.8458,10.375,8.8604
12/19/2004,11.6375,30.1813,7.8792,9.5625,8.3354
12/20/2004,10.1542,28.9333,8.0292,9.5,-0.075
12/21/2004,9.4745,29.8085,8.6787,8.2766,4.7745
12/22/2004,10.1104,29.9313,9.0479,9.875,13.275
12/23/2004,11.3771,29.2458,8.8542,12.9583,17.1188
12/24/2004,11.2187,28.5167,8.8521,14.75,5.1792
12/25/2004,10.2729,29.8979,8.825,23.4375,2.9104
12/26/2004,8.6375,29.3229,9.1917,36.4792,0.8125
12/27/2004,7.8812,28.9042,9.5208,31.0208,2.0833
12/28/2004,7.7833,29.4125,9.8312,25.5417,3.7
12/29/2004,8.2813,29.1229,10.0417,24.3333,7.8375
12/30/2004,8.9167,28.8021,10.1583,20.2083,9.3229
12/31/2004,9.4521,28.8146,10.1979,19.3333,11.725
1/1/2005,10.0532,28.7106,10.2851,16.1915,13.4723
1/2/2005,10.7188,29.0125,10.2854,15.625,14.925
1/3/2005,11.4729,29.0229,10.2937,13.8333,15.2188
1/4/2005,12.0083,29,10.2687,20.1458,14.35
1/5/2005,12.4625,28.9271,10.1167,16.4583,15.2125
1/6/2005,12.9021,28.7208,9.7042,22.0417,17.1917
1/7/2005,13.2646,28.6167,9.2896,30.1667,16.5958
1/8/2005,13.8125,29.1271,8.9583,28.7917,18.4958
1/9/2005,14.0146,29.05,8.6396,30.9583,16.7083
1/10/2005,14.2417,28.5583,8.4021,30.1667,14.6667
1/11/2005,14.175,28.8875,8.4479,28.6667,13.7229
1/12/2005,14.225,29.6917,8.325,24.6458,16.1708
1/13/2005,14.7313,29.9188,8.2542,29.625,18.1917
1/14/2005,15.2458,29.2104,7.9521,31.8125,15.0896
1/15/2005,13.2271,29.7604,8.5417,46.8333,7.0021
1/16/2005,11.7104,30.125,9.0271,52.9792,5.3562
1/17/2005,10.6125,29.9875,9.3417,43.3125,2.75
1/18/2005,9.5292,29.8646,9.6604,34.7292,-0.7792
1/19/2005,8.4958,29.8646,9.9583,27.5833,2.1313
1/20/2005,8.4851,29.5021,9.0638,20.2766,6.55
1/21/2005,8.8667,30.3563,8.25,17.5833,10.075
1/22/2005,9.3458,30.7667,8.2396,25.625,9.9354
1/23/2005,8.9333,29.0292,8.2833,22.0417,2.2167
