DATE-YMD,Temperature,Salinity,Oxygen,Turbidity,AirTemp
9/9/2003,20.4409,29.6682,3.1952,9.5455,16.1227
9/10/2003,22.2957,29.7174,2.9619,15.087,18.3783
9/11/2003,22.4826,29.3348,2.5476,9.5,20.0304
9/12/2003,22.4474,29.4,1.825,9.9474,19.2
9/13/2003,22.495,29.335,1.8294,13.4,15.88
9/14/2003,21.6375,28.9708,2.0261,12.5417,15.5542
9/15/2003,21,28.8625,1.7333,11.7727,16.1792
9/16/2003,21.281,28.7143,1.775,10,15.2381
9/17/2003,21.53,28.87,3.06,11.5789,15.975
9/18/2003,21.3789,28.9789,3.0812,9.7647,17.6947
9/19/2003,21.4619,28.6,3.4429,5.619,16.2667
9/20/2003,22.0286,28.6048,3.5048,7.4737,15.8952
9/21/2003,21.9333,28.4905,3.395,6.3,19.8667
9/22/2003,22.1,29.8739,2.3722,8.3182,16.0348
9/23/2003,21.1217,29.2652,2.7905,5.3043,16.0739
9/24/2003,20.1684,30.1842,2.5222,7.9474,15.8263
9/25/2003,19.8,34.213,2.6783,5.3913,15.4478
9/26/2003,19.05,34.165,2.605,5,15.325
9/27/2003,19.4696,31.1391,2.1261,4.1818,15.2043
9/28/2003,18.5909,30.3091,1.8818,4.6364,14.9545
9/29/2003,19.4435,33.0174,3.7913,5.3478,15.2
9/30/2003,19.3565,34.1565,3.0957,4.6087,13.9478
10/1/2003,19.4792,34.1625,2.85,4.4583,15.5583
10/2/2003,18.7091,34.4182,2.8524,5.3636,17.8636
10/3/2003,17.4833,33.85,2.5826,5.8333,19.35
10/4/2003,17.7913,33.5826,3.3136,8.0455,20.2348
10/5/2003,18.5583,33.5,3.887,8.1667,17.3292
10/6/2003,18.5125,33.65,3.9208,7.6667,15.2667
10/7/2003,18.0455,34.1818,4.5136,8.381,16.2
10/8/2003,18.695,34.9,4.2737,8.7368,15.59
10/9/2003,19.4955,35.1091,5.2682,6,15.7227
10/10/2003,17.5211,34.7579,4.7158,6.8947,16.6211
10/11/2003,17.3682,34.3636,5.2286,8.7727,16.5227
10/12/2003,18.1632,34.2316,5.4722,9.8824,16.3158
10/13/2003,17.9,34.2083,5.3125,6.913,19
10/14/2003,17.8091,34.2545,5.7682,12.9474,17.4545
10/15/2003,17.5708,34.2875,6.3042,19.9524,15.6583
10/16/2003,17.675,34.4083,6.4125,                    ,16.2083
10/17/2003,17.945,33.975,6.745,                    ,15.745
10/18/2003,18.0455,33.9955,6.5455,                    ,15.0955
10/19/2003,18.381,33.9,5.519,                    ,15.6857
10/20/2003,18.4318,33.8773,5.8227,                    ,14.9364
10/21/2003,18.235,34.18,5.78,                    ,15.175
10/22/2003,18.1609,34.7043,5.0826,                    ,14.9261
10/23/2003,18.18,34.86,4.615,                    ,15.685
10/24/2003,17.8591,34.8182,4.5,                    ,18.2591
10/25/2003,17.5667,34.7095,4.8429,                    ,22.1714
10/26/2003,17.7522,33.8261,4.6409,                    ,21.2696
10/27/2003,17.6474,33.5158,4.3368,3.375,19.0143
10/28/2003,17.3217,33.5304,5.9609,4.4545,18.8565
10/29/2003,15.4958,33.6083,5.425,5.125,12.5625
10/30/2003,14.1,33.2958,5.925,5.5,10.0458
10/31/2003,13.8217,32.8913,6.6043,7.8182,9.7739
11/1/2003,13.5833,32.8542,6.7875,6.875,9.7958
11/2/2003,13.5667,32.925,7.0417,5.8333,8.7875
11/3/2003,13.8043,33.0565,6.987,7.1905,9.8913
11/4/2003,13.3348,33.4696,6.513,7.1579,9.0043
11/5/2003,13.615,33.365,6.22,9.25,10.46
11/6/2003,14.8409,33.3227,6.1045,6.1818,13.9727
11/7/2003,15.5381,32.4905,5.8381,7.25,13.3952
11/8/2003,15.913,32.5,6,6.2273,14.3609
11/9/2003,16.3,31.1522,6.1826,7.3684,14.7435
11/10/2003,16.1696,31.1348,5.8522,6.2609,13.8739
11/11/2003,15.4455,31.5455,6.5091,4.8636,13.6727
11/12/2003,14.8167,31.6042,7.05,6.9565,14.8875
11/13/2003,15.2167,31.475,6.8042,10.5909,13.1792
11/14/2003,14.7261,31.5304,6.013,8.9524,12.1261
11/15/2003,14.025,31.3875,5.9167,8.2917,10.5667
11/16/2003,14.087,31.0087,6.8261,10.619,10.6652
11/17/2003,15.2059,31.1677,7.0235,8.7812,12.0571
11/18/2003,14.3923,31.2615,6.5513,8.6571,12.625
11/19/2003,14.813,31.4957,6.0826,9.3182,13.4087
11/20/2003,14.8667,31.5857,5.9952,10.7895,10.8381
11/21/2003,13.5826,31.887,5.8826,10.5,9.1609
11/22/2003,11.8739,31.9391,6.3217,16.8,7.4696
11/23/2003,10.3783,32.2913,6.9304,11.1429,8.2043
11/24/2003,10.2083,31.5083,5.575,11.0833,7.4875
11/25/2003,11.6,31.4,7.05,4,6.975
11/26/2003,11.1667,31.2333,7.4667,5.5,8.2792
11/27/2003,11.15,31.5,6.65,14.5,12.1042
11/28/2003,11.5,31.6,6.1,6.6667,13.45
11/29/2003,11.45,31.05,5.15,3,11.2
11/30/2003,11.8667,31.4667,4.4333,4.3333,12.9333
12/1/2003,12.3333,31.3333,4.9,4.6667,13.4667
12/2/2003,15,30.75,6,5,13.1792
12/3/2003,15.15,30.975,3.875,6.25,11.9125
12/4/2003,12.85,31.4,4.35,5.5,11.0542
12/5/2003,13.9667,30.9667,2.0333,5.6667,13.3708
12/6/2003,14.5333,30.3,1.9333,14.3333,13.9792
12/7/2003,15.3,30.25,3.05,8,12.6583
12/8/2003,12.1333,30.2,2.8,7.3333,8.7167
12/9/2003,10.95,30.5,3.6,13,10.4958
12/10/2003,11.8333,29.7333,4.4,4.3333,12.2417
12/11/2003,11.9667,29.1333,4.1667,7.6667,10.2333
12/12/2003,11.7,29.3,4.45,5.5,8.5542
12/13/2003,12.7667,29.4667,4.1,7.3333,12.4625
12/14/2003,12.6,29.2667,4.0333,10.5,10.6208
12/15/2003,10.7333,29.1667,3.8333,19.6667,8.9167
12/16/2003,10.7,29.55,4.75,                    ,11.0417
12/17/2003,9.1,29.7,3.3,43,12.2667
12/18/2003,10.9667,29.9667,3.4667,57.3333,12.4708
12/19/2003,10.85,30.05,3.5,24.5,11.7542
12/20/2003,12.2667,29.5333,3.0333,11.3333,12.3417
12/21/2003,13.2,29.25,3.75,81,11.75
12/22/2003,13.1333,29.55,8,5.8182,10.8375
12/23/2003,12.5417,29.525,5.4042,14.6087,12.8625
12/24/2003,12.6458,29.3958,5.925,8.4783,13.125
12/25/2003,12.8227,28.7727,3.6636,13.5238,9.1318
12/26/2003,11.86,28.225,3.65,8.6,6.18
12/27/2003,10.4652,27.887,5.0522,6.7273,5.6696
12/28/2003,9.4167,28.1667,6.6833,8.3333,6.6417
12/29/2003,9.6522,27.2913,6.9652,9.5652,9.1652
12/30/2003,10.4,24.7217,4.7304,8.5652,10.7565
12/31/2003,11.4083,24.6333,4.025,13.6364,10.3333
1/1/2004,11.3,24.2,3.7711,                    ,9.9067
1/2/2004,11.1733,23.5756,4.3622,                    ,7.9911
1/3/2004,10.75,23.6437,5.8396,                    ,5.2063
1/4/2004,9.8553,23.6234,7.0681,                    ,5.7894
1/5/2004,9.9766,24.0872,7.9255,                    ,8.5128
1/6/2004,9.1771,24.5563,7.1312,                    ,9.4604
1/7/2004,10.6851,25.3617,6.6979,                    ,11.4638
1/8/2004,11.9312,25.5875,7.2375,                    ,12.4313
1/9/2004,12.0404,25.9638,6.9234,                    ,12.6574
1/10/2004,12.6457,26.0826,7.5913,                    ,11.937
1/11/2004,12.8889,26.5044,7.7822,                    ,11.1911
1/12/2004,13.1511,26.5809,7.4766,                    ,10.7043
1/13/2004,13.5745,26.9362,7.8787,                    ,10.5511
1/14/2004,12.6404,27.0362,6.7213,                    ,9.2383
1/15/2004,11.7511,27.1085,7.6426,                    ,10.2766
1/16/2004,12.3565,27.3478,7.7674,                    ,10.6267
1/17/2004,11.7543,27.4978,7.3739,                    ,9.7239
1/18/2004,12.1917,28.2083,7.6521,                    ,10.3267
1/19/2004,11.583,28.5894,6.7128,                    ,9.7383
1/20/2004,11.9354,29.5625,7.0458,4.3846,9.8104
1/21/2004,11.4812,30.1729,7.0167,4.8085,10.5375
1/22/2004,11.6292,30.3771,7.3146,5.8333,8.7604
1/23/2004,11.2915,30.2915,7.7085,5.7021,8.4915
1/24/2004,11.9319,29.7277,6.6809,6.1915,9.9894
1/25/2004,12.1255,29.4979,7.4809,6.3617,8.8596
1/26/2004,11.2222,29.3645,7.3778,6.8444,8.0244
1/27/2004,11.3578,29.28,6.0778,6.2727,10.04
1/28/2004,11.4438,28.9771,8.075,                    ,8.5229
1/29/2004,12.0568,28.5841,7.8795,                    ,8.8636
1/30/2004,12.1458,28.5021,7.7271,                    ,9.7292
1/31/2004,11.5702,28.6617,7.9787,                    ,7.966
2/1/2004,10.8812,28.5896,7.85,                    ,8.3458
2/2/2004,11.0375,28.3313,7.4083,                    ,10.8771
2/3/2004,11.4149,27.8808,8.1787,                    ,10.5619
2/4/2004,12.2854,27.3229,8.35,                    ,9.8833
2/5/2004,12.3646,27.0438,8.4354,                    ,8.7458
2/6/2004,12.4833,26.9813,8.7688,                    ,10.4542
2/7/2004,12.9396,27.125,9.0375,                    ,9.0563
2/8/2004,12.3188,27.3146,9.1813,                    ,8.175
2/9/2004,11.7292,27.5208,9.2937,                    ,10.2125
2/10/2004,11.5375,27.7875,9.2604,                    ,10.2333
2/11/2004,12.1563,27.975,9.4021,                    ,9.1333
2/12/2004,12.3617,28.2383,9.3532,                    ,8.1277
2/13/2004,11.6792,28.4229,9.3063,                    ,10.8021
2/14/2004,12.4978,28.5826,8.7826,                    ,11.9957
2/15/2004,13.3146,28.4354,8.6792,                    ,11.5542
2/16/2004,12.7042,28.0042,7.5125,                    ,13.275
2/17/2004,13.7875,29.425,7.9,8.1429,15.4875
2/18/2004,14.3638,29.6255,7.6064,7.6667,12.2085
2/19/2004,13.2688,28.275,7.3292,9.4,8.8604
2/20/2004,13.0771,27.7771,7.5938,8.9787,9.1646
2/21/2004,13.2812,27.8979,8.2146,8.8636,10.1833
2/22/2004,13.7208,28.0542,8.5896,9.3095,10.4375
2/23/2004,14.2167,27.9792,8.8521,12.4894,10.3729
2/24/2004,14.3,28.0333,8.2375,10.2174,11.1042
2/25/2004,13.1375,27.4375,7.0021,18.2979,12.6187
2/26/2004,12.9042,26.8625,7.4167,11.5,10.2292
2/27/2004,13.3333,24.5562,8.35,14.7143,9.2
2/28/2004,13.9872,23.4617,7.866,14.7174,8.8234
2/29/2004,14.3021,23.2938,7.75,12.8043,9.8083
3/1/2004,13.5104,22.5271,7.2542,14.1064,10.1042
3/2/2004,14.4617,23.4255,7.5574,15.9535,10.7723
3/3/2004,14.3404,23.8638,7.9426,13,10.0745
3/4/2004,14.9681,24.0043,8.2617,14,10.7298
3/5/2004,15.6479,24.0792,8.7646,18.6512,11.0687
3/6/2004,16.2043,24.3319,8.4957,13.0714,11.6936
3/7/2004,16.8957,24.566,8.4532,11.4783,15.2319
3/8/2004,17.4417,25.3562,8.0583,20.9286,18.3604
3/9/2004,18.0146,25.9687,7.7042,27.3333,14.6208
3/10/2004,17.9021,26.2771,7.6271,31,14.1417
3/11/2004,17.3915,26.8128,7.4787,31.5957,14.4565
3/12/2004,17.6489,27.2191,7.4808,34.7222,11.1021
3/13/2004,17.15,27.6283,7.9804,18.7727,10.5804
3/14/2004,17.5422,27.54,7.28,44.2703,11.8289
3/15/2004,17.8178,27.4311,7.16,34.0294,13.6844
3/16/2004,17.7667,28.9667,7.4385,27.7368,16.8783
3/17/2004,18.3087,30.9152,6.887,5.913,16.4957
3/18/2004,17.8674,30.8022,6.4326,5.8478,13.9261
3/19/2004,18.4064,30.7489,6.7362,5.6304,11.8085
3/20/2004,17.1417,30.7604,6.55,5.7917,12.2396
3/21/2004,17.334,30.3638,6.6,5.8085,12.3255
3/22/2004,17.8766,29.9128,7.0723,6.1489,12.8809
3/23/2004,18.4167,30.0667,7.425,5.3125,12.9
3/24/2004,18.3553,30.1511,7.466,5.8511,11.9532
3/25/2004,17.2854,30.0521,7.0146,7.3125,12.5104
3/26/2004,16.6167,29.7667,7.8375,6.8542,10.6854
3/27/2004,17.5146,29.8146,7.8042,5.875,11.9479
3/28/2004,17.8787,29.7787,8.0617,6.6596,16.1021
3/29/2004,18.1646,30.0708,7.9375,6.4565,13.6417
3/30/2004,16.2083,30.2354,7.2292,6.4255,11.8688
3/31/2004,16.5957,30.0851,8.034,6.6667,10.6362
4/1/2004,16.7208,30.1667,7.6167,5.9583,10.9708
4/2/2004,16.6191,29.9957,7.5,6.7778,12.8809
4/3/2004,17.3229,30.0917,6.6208,6.1304,11.1729
4/4/2004,17.1938,30.0667,5.8208,6.1702,10.7792
4/5/2004,16.9104,29.9354,2.6812,6.0435,11.2625
4/6/2004,16.6458,29.6729,                    ,6.2292,9.6413
4/7/2004,16.9063,29.7813,                    ,6.1458,11.0708
4/8/2004,16.3313,29.3792,                    ,6.3958,11.1729
4/9/2004,16.5417,29.1979,                    ,6.7292,10.3646
4/10/2004,15.9438,29.1521,                    ,6.8542,9.7604
4/11/2004,15.2521,29,                    ,8.6596,10.1854
4/12/2004,16.3596,31.2851,9.8577,7.5128,11.1437
4/13/2004,17.1,32.8809,7.7638,6.45,11.6319
4/14/2004,17.3511,33.7277,7.7553,5.7317,11.4915
4/15/2004,17.4489,33.6277,7.6957,7.1395,11.1298
4/16/2004,16.7723,33.783,7.8915,6.1739,10.3085
4/17/2004,17.0681,33.9043,7.4128,5.7609,10.5149
4/18/2004,16.7255,34.0191,7.8064,6.6136,10.7043
4/19/2004,17.9604,33.75,7.1917,6.7083,12.8542
4/20/2004,17.717,33.5979,6.3851,6.5532,13.1553
4/21/2004,18.4104,33.6708,6.675,7.4375,12.3833
4/22/2004,18.575,33.6729,7.325,7.5417,12.7083
4/23/2004,19.3021,33.7354,7.1861,8.6905,13.0563
4/24/2004,19.8542,33.7625,                    ,8.587,12.4229
4/25/2004,20.7729,33.5938,                    ,7.2222,17.0146
4/26/2004,22,34.2667,                    ,7.5435,20.7391
4/27/2004,22.7188,34.425,                    ,5.7021,20.1167
4/28/2004,20.9479,34.4313,                    ,6.2292,13.0313
4/29/2004,20.5771,34.1521,                    ,6.0417,12.6167
4/30/2004,20.6104,34.5479,                    ,4.2708,12.3646
5/1/2004,21.1646,34.875,                    ,4.2128,14.0625
5/2/2004,21.4854,34.7479,                    ,5.1875,15.2354
5/3/2004,21.0511,34.5766,                    ,6.2128,13.1109
5/4/2004,20.1104,34.3396,                    ,5.0417,13.6229
5/5/2004,19.9875,34.3646,                    ,5.3958,13.1146
5/6/2004,18.4875,34.0625,                    ,6.625,12.4417
5/7/2004,19.3062,34.0146,                    ,6.4783,14.4604
5/8/2004,20.6958,34.1021,                    ,6.1064,14.3042
5/9/2004,19.8542,34.0125,                    ,8.4468,13.4979
5/10/2004,18.525,34.0417,9.1069,6.4167,13.5021
5/11/2004,18.05,34.1042,7.7875,5.5417,11.6396
5/12/2004,19.3375,34.1271,8.625,5.7292,12.3625
5/13/2004,20.3833,34.0312,6.6812,5.25,12.6958
5/14/2004,20.4196,33.7087,5.7121,4.3043,12.75
5/15/2004,20.1521,34.0667,                    ,5.8125,13.1854
5/16/2004,19.6771,33.9333,                    ,5.7391,13.2479
5/17/2004,19.2729,33.9812,                    ,5.8913,13.0125
5/18/2004,18.9104,34.1917,                    ,8.6596,13.0021
5/19/2004,18.8146,34.2604,                    ,10.6042,12.5729
5/20/2004,18.1604,34.1396,                    ,8.6222,12.8021
5/21/2004,17.9083,34.1104,                    ,5.8723,13.0479
5/22/2004,18.1,34.4354,                    ,6.875,13.3146
5/23/2004,18.1375,34.3938,                    ,5.5833,12.8354
5/24/2004,17.9479,34.3063,                    ,5.8542,13.3375
5/25/2004,19.1542,34.5417,                    ,5.7609,14.6896
5/26/2004,19.4833,34.6708,                    ,5.1875,14.8042
5/27/2004,19.5958,34.7625,                    ,4.7292,14.3188
5/28/2004,19.8896,34.6896,                    ,4.2174,14.7375
5/29/2004,20.3021,35.2521,                    ,9.4375,13.7125
5/30/2004,21.2708,35.6479,                    ,14.2917,13.7958
5/31/2004,21.1437,35.1562,                    ,13.7872,13.4167
6/1/2004,20.225,34.5812,                    ,12.2083,13.7043
6/2/2004,19.7979,34.075,                    ,17.1875,13.7021
6/3/2004,19.1104,33.4292,                    ,9.1042,13.2562
6/4/2004,19.5438,33.5625,                    ,14.8333,13.2354
6/5/2004,19.5333,34.0833,                    ,15.4783,15.0021
6/6/2004,19.8646,34.0208,                    ,15.4681,15.6271
6/7/2004,19.5083,34.0333,                    ,8.9565,13.6979
6/8/2004,18.6766,33.8444,7.424,6.5957,12.7521
6/9/2004,18.7479,35.0854,6.6396,3.7083,13.2333
6/10/2004,19.7563,35.3188,6.2,3.0833,13.9688
6/11/2004,19.1542,35.4625,5.9042,3.3333,12.3479
6/12/2004,19.5667,35.7333,6.6187,3.0417,13.7792
6/13/2004,20.0896,35.8333,6.3854,3.2083,14.7667
6/14/2004,19.2458,35.0083,5.8063,4.3542,13.7229
6/15/2004,19.4188,34.3854,6.6896,4.8125,13.6937
6/16/2004,18.1333,34.3271,5.1896,5.25,12.8896
6/17/2004,17.2896,34.5833,5.1542,4.8542,14.5979
6/18/2004,18.425,34.6687,5.6042,7,14.7771
6/19/2004,19.5167,34.1958,5.8771,5.6809,14.7146
6/20/2004,20.1896,34.1,5.8646,5.6458,13.9812
6/21/2004,19.9729,34.0562,5.7417,5.25,14.0646
6/22/2004,20.0896,34.1979,5.275,6.2128,14.0667
6/23/2004,20.5521,34.2979,5.3021,6.1042,14.0833
6/24/2004,21.5896,34.8458,4.6583,7.9111,15.1489
6/25/2004,22.4042,35.2917,4.0917,11.0909,17.1341
6/26/2004,22.4979,35.6542,4.225,10.2308,15.8604
6/27/2004,21.8708,35.8646,4.2625,7.0638,14.2917
6/28/2004,20.3583,35.775,4.0417,11.3556,14.5062
6/29/2004,20.4854,35.3417,4.4667,10.2727,15.8208
6/30/2004,21.0167,34.6083,4.1396,10.5349,15.4979
7/1/2004,19.2917,34.0458,3.8333,8.1333,14.4667
7/2/2004,18.8583,33.85,4.7604,8.8889,14.4625
7/3/2004,18.1213,33.5383,4.5617,6.9787,13.8979
7/4/2004,18.5063,33.8208,4.5792,6.5,14.1375
7/5/2004,19.7687,33.8354,3.7229,6.1667,13.8312
7/6/2004,19.4667,33.6396,3.3083,4.6667,13.6034
7/7/2004,19.425,34.3354,4.3917,3.8542,                    
7/8/2004,19.3277,34.3213,4.2255,3.6383,                    
7/9/2004,20.0761,34.6696,3.6283,3.5,                    
7/10/2004,21.0085,34.8064,3.0638,2.5319,                    
7/11/2004,21.8167,34.9042,3.5083,2.5833,                    
7/12/2004,21.4532,34.8872,1.9106,1.9149,                    
7/13/2004,22.25,35.3271,1.8,1.7708,15.561
7/14/2004,22.3646,35.4167,0.8688,1.4167,15.2458
7/15/2004,22.6208,35.6771,0.8125,1.9375,15.3375
7/16/2004,22.5625,35.5542,1.3729,1.8125,14.9417
7/17/2004,22.6298,34.9128,2.0553,2.4255,16.2192
7/18/2004,23.1875,34.8708,2.1458,2.3958,16.8333
7/19/2004,23.4208,34.9896,2.2792,2.4583,17.3417
7/20/2004,23.5435,35.0435,2.4978,2.4783,16.7239
7/21/2004,22.8688,35.3667,1.2292,1.9167,14.7188
7/22/2004,20.6875,36.0438,0.9521,1.75,14.36
7/23/2004,20.0804,36.3891,1.1522,1.7609,14.9579
7/24/2004,21.1043,36.2638,0.934,1.8298,16.3333
7/25/2004,21.4708,36.6417,1.0146,1.9583,15.8467
7/26/2004,21.2,36.4979,0.9958,2.2292,14.4837
7/27/2004,19.3771,35.925,0.4771,2.1667,14.0231
7/28/2004,19.5304,35.9304,0.8174,2.4565,14.0647
7/29/2004,20.4354,35.4813,0.3875,2.1489,14.625
7/30/2004,19.1438,34.9354,0.4188,2.1458,14.94
7/31/2004,18.8128,34.9447,1.2936,3.25,13.9889
8/1/2004,20.1313,34.7521,1.7771,2.6667,16.3075
8/2/2004,20.2283,35.4043,3.5283,2.5652,15.7976
8/3/2004,20.9913,35.787,4.1565,2.7609,14.4163
8/4/2004,20.9125,35.8667,4.2167,2.7083,14.4905
8/5/2004,21.5,35.6587,4.4891,3,15.6133
8/6/2004,22.317,35.8766,3.9596,2.766,16.0814
8/7/2004,23.434,36.2702,3.3766,2.6383,14.8682
8/8/2004,22.8438,35.9104,3.4833,2.5625,14.0649
8/9/2004,22.0979,35.8958,3.5042,2.6042,14.375
8/10/2004,22.6708,36.0083,3.725,2.7917,14.9915
8/11/2004,22.1125,35.7833,4.0187,3.2083,13.8537
8/12/2004,20.8083,35.9708,3.9188,3.5625,14.53
8/13/2004,20.8083,35.7688,4.2667,3.4167,15.227
8/14/2004,20.2354,35.35,4.4771,4.1489,15.3354
8/15/2004,21.3383,34.9681,4.9702,5.1064,16.0511
8/16/2004,22.1933,35.3,3.7756,5.8444,16.4556
8/17/2004,23.2456,36.3065,3.2413,8.6087,15.7109
8/18/2004,21.4804,36.4261,2.8739,9.5652,14.2804
8/19/2004,20.2234,36.2745,3.0936,13.1702,14.9596
8/20/2004,20.9553,36.1234,3.517,14.5532,16.6617
8/21/2004,20.9468,34.9979,3.3787,17.7447,16.4957
8/22/2004,20.7958,34.7125,3.1667,20.2708,16.6604
8/23/2004,21.5872,35.2574,3.066,23.4146,16.5787
8/24/2004,22.3667,35.4562,2.6167,                    ,17.3521
8/25/2004,22.8479,35.6042,2.7542,                    ,17.7935
8/26/2004,22.9625,35.3604,2.7417,                    ,18.0457
8/27/2004,22.3604,34.8229,3.0333,                    ,17.6119
8/28/2004,21.1894,34.3447,3.4191,2.7561,15.0957
8/29/2004,19.5085,33.2277,4.1383,3.6383,14.6277
8/30/2004,18.8867,33.5311,4.6067,3.5227,14.8044
8/31/2004,20.2426,35.0553,4.1489,3,14.8
9/1/2004,21.5222,35.7133,4.7444,3.1778,16.16
9/2/2004,20.8229,36.3542,4.0396,3.2766,15.1563
9/3/2004,20.6192,35.5383,3.9979,3.617,15.8571
9/4/2004,21.9313,35.5229,4.1375,2.4375,18.6
9/5/2004,22.7625,35.725,3.6187,3.0625,18.8125
9/6/2004,23.3229,36.3958,3.4687,3.3542,19.8583
9/7/2004,22.9937,36.6667,3.9562,3.2708,18.5479
9/8/2004,22.7708,36.55,4.0604,4.1042,17.7375
9/9/2004,22.1391,36.6717,3.7196,5.087,15.3822
9/10/2004,22.1851,36.8787,3.5043,6.5532,14.9674
9/11/2004,21.5739,36.6935,2.9891,8.1957,14.9283
9/12/2004,21.4383,37.2298,3.4979,5.7234,15.1686
9/13/2004,21.6125,37.3479,3.6792,5.8542,15.7479
9/14/2004,21.4292,37.3583,3.8479,7.7708,15.4583
9/15/2004,21.6085,37.0851,4.2681,10.8511,15.4277
9/16/2004,20.6289,37.1733,3.6711,12.8148,14.3889
9/17/2004,19.7583,37.7354,3.2729,                    ,14.1958
9/18/2004,18.8188,38.0229,4.1542,                    ,14.2646
9/19/2004,18.2083,37.9458,4.6396,                    ,12.9542
9/20/2004,18.2542,37.7104,5.025,                    ,12.7979
9/21/2004,19.3808,37.4915,5.4809,                    ,15.1745
9/22/2004,19.6106,37.2574,5.2489,                    ,16.2617
9/23/2004,19.6936,36.7298,5.4085,                    ,                    
9/24/2004,19.2667,35.9,5.325,                    ,                    
9/25/2004,19.5917,35.8479,4.7229,                    ,                    
9/26/2004,19.5354,36.2771,4.8438,                    ,                    
9/27/2004,18.7458,32.4646,5.6708,3.9643,                    
9/28/2004,19.1271,30.2604,6.2313,3.625,                    
9/29/2004,18.5,31.4213,5.3468,3.617,                    
9/30/2004,17.1333,33.4292,5.4813,2.7021,                    
10/1/2004,17.9312,33.6771,5.3104,3.8542,                    
10/2/2004,18.6729,34.7208,5.5083,4.0625,                    
10/3/2004,17.7208,35.0062,4.6417,3.6458,                    
10/4/2004,17.3646,35.1542,4.9667,3.9787,                    
10/5/2004,18.5167,34.6854,6.4583,4.7083,                    
10/6/2004,19.0021,34.3229,6.5875,4.5833,                    
10/7/2004,19.3646,34.15,6.5833,4.5745,                    
10/8/2004,19.7125,34.3646,5.85,4.5,                    
10/9/2004,19.5125,34.9667,4.7854,3.6875,                    
10/10/2004,18.2489,35.8128,5.5574,3.6596,                    
10/11/2004,18.1146,35.6146,5.5729,4.7708,                    
10/12/2004,18.7479,35.0083,5.9354,4.5417,                    
10/13/2004,18.9383,34.7787,5.7426,4.0217,                    
10/14/2004,19.3851,35.5596,5.3191,3.5556,                    
10/15/2004,17.4896,34.7563,4.8771,3.7447,12.4186
10/16/2004,16.8687,33.6583,5.4229,4.1489,15.35
10/17/2004,17.3917,33.5333,4.5708,3.8542,15.7688
10/18/2004,17.1,32.5667,4.7375,4.1277,13.7792
10/19/2004,15.9521,31.8646,4.8708,4.7292,14.0583
10/20/2004,15.6208,30.9562,4.6229,4.1364,13.9333
10/21/2004,14.8167,30.7278,4.7167,3.7222,                    
10/28/2004,                    ,                    ,                    ,                    ,11.9444
10/29/2004,                    ,                    ,                    ,                    ,12.425
10/30/2004,                    ,                    ,                    ,                    ,12.5437
10/31/2004,                    ,                    ,                    ,                    ,13.7104
11/1/2004,                    ,                    ,                    ,                    ,13.6729
11/2/2004,                    ,                    ,                    ,                    ,13.8833
11/3/2004,                    ,                    ,                    ,                    ,10.9354
11/4/2004,                    ,                    ,                    ,                    ,9.8729
11/5/2004,                    ,                    ,                    ,                    ,12.775
11/6/2004,                    ,                    ,                    ,                    ,11.5396
11/7/2004,                    ,                    ,                    ,                    ,12.7625
11/8/2004,                    ,                    ,                    ,                    ,12.6813
11/9/2004,                    ,                    ,                    ,                    ,12.7104
11/10/2004,                    ,                    ,                    ,                    ,13.0958
11/11/2004,                    ,                    ,                    ,                    ,13.1312
11/12/2004,                    ,                    ,                    ,                    ,12.5542
11/13/2004,                    ,                    ,                    ,                    ,13.6042
11/14/2004,                    ,                    ,                    ,                    ,13.5604
11/15/2004,                    ,                    ,                    ,                    ,14.5063
11/16/2004,                    ,                    ,                    ,                    ,11.6167
11/17/2004,                    ,                    ,                    ,                    ,11.8313
11/18/2004,                    ,                    ,                    ,                    ,10.1958
11/19/2004,                    ,                    ,                    ,                    ,11.5042
11/20/2004,                    ,                    ,                    ,                    ,11.6875
11/21/2004,                    ,                    ,                    ,                    ,11.2479
11/22/2004,                    ,                    ,                    ,                    ,8.4083
11/23/2004,                    ,                    ,                    ,                    ,9.3458
11/24/2004,                    ,                    ,                    ,                    ,9.8042
11/25/2004,                    ,                    ,                    ,                    ,10.4938
11/26/2004,                    ,                    ,                    ,                    ,13.5979
11/27/2004,                    ,                    ,                    ,                    ,11.9042
11/28/2004,                    ,                    ,                    ,                    ,10.2187
11/29/2004,                    ,                    ,                    ,                    ,7.4021
11/30/2004,11.0792,33.575,9.3583,2.5417,6.2646
12/1/2004,10.2771,33.2979,9.1562,2.125,6.8563
12/2/2004,9.6312,33.425,9.3479,2.0417,7.7958
12/3/2004,9.1187,33.4792,9.475,2.2292,8.85
12/4/2004,9.2083,33.4292,9.1875,2.4583,7.2688
12/5/2004,9.5792,33.2604,9.0208,2.5,10.2583
12/6/2004,10.5375,33.6458,9.2313,2.7083,9.4396
12/7/2004,11.5583,31.7938,8.6021,3.5208,11.8167
12/8/2004,12.1104,29.5917,6.5187,3.0208,12.7458
12/9/2004,13.8229,29.9229,6.7146,3.6875,13.5062
12/10/2004,14.425,29.4313,7.3875,3.0417,14.725
12/11/2004,14.3479,30.0812,7.3688,2.9167,15.075
12/12/2004,13.6583,30.8583,6.2417,3.5625,11.6542
12/13/2004,14.0021,30.8729,6.5625,3.2917,13.2812
